generation,fitness,migration_step
1.0,46.213782476975666,0.0
2.0,55.52584917612579,0.0
3.0,55.52584917612579,0.0
4.0,55.52584917612579,0.0
5.0,55.52584917612579,0.0
6.0,55.52584917612579,0.0
7.0,55.52584917612579,0.0
8.0,55.52584917612579,0.0
9.0,55.52584917612579,0.0
10.0,55.52584917612579,0.0
11.0,55.52584917612579,0.0
12.0,55.52584917612579,0.0
13.0,55.52584917612579,0.0
14.0,55.52584917612579,0.0
15.0,55.52584917612579,0.0
16.0,55.52584917612579,0.0
17.0,55.52584917612579,0.0
18.0,55.52584917612579,0.0
19.0,55.52584917612579,0.0
20.0,55.52584917612579,0.0
21.0,55.52584917612579,0.0
22.0,66.19717421489592,0.0
23.0,66.19717421489592,0.0
24.0,66.19717421489592,0.0
25.0,66.19717421489592,0.0
26.0,64.00986180110263,0.0
27.0,64.00986180110263,0.0
28.0,64.00986180110263,0.0
29.0,64.00986180110263,0.0
30.0,64.00986180110263,0.0
31.0,64.55750110405864,0.0
32.0,64.55750110405864,0.0
33.0,64.61110832795235,0.0
34.0,64.61110832795235,0.0
35.0,69.32240916460233,0.0
36.0,69.32240916460233,0.0
37.0,69.32240916460233,0.0
38.0,69.32240916460233,0.0
39.0,69.32240916460233,0.0
40.0,69.32240916460233,0.0
41.0,69.32240916460233,0.0
42.0,69.32240916460233,0.0
43.0,69.32240916460233,0.0
44.0,69.32240916460233,0.0
45.0,78.2364676034593,0.0
46.0,78.2364676034593,0.0
47.0,78.2364676034593,0.0
48.0,78.2364676034593,0.0
49.0,78.2364676034593,0.0
50.0,78.2364676034593,0.0
51.0,78.2364676034593,0.0
52.0,78.2364676034593,0.0
53.0,78.2364676034593,0.0
54.0,78.2364676034593,0.0
55.0,78.2364676034593,0.0
56.0,78.2364676034593,0.0
57.0,78.2364676034593,0.0
58.0,78.2364676034593,0.0
59.0,78.2364676034593,0.0
60.0,78.2364676034593,0.0
61.0,78.2364676034593,0.0
62.0,78.2364676034593,0.0
63.0,78.2364676034593,0.0
64.0,78.2364676034593,0.0
65.0,78.2364676034593,0.0
66.0,78.2364676034593,0.0
67.0,78.2364676034593,0.0
68.0,78.2364676034593,0.0
69.0,78.2364676034593,0.0
70.0,78.2364676034593,0.0
1.0,165.9535325511013,1.0
2.0,165.9535325511013,1.0
3.0,165.9535325511013,1.0
4.0,165.9535325511013,1.0
5.0,165.9535325511013,1.0
6.0,165.9535325511013,1.0
7.0,165.9535325511013,1.0
8.0,165.9535325511013,1.0
9.0,166.0175489951882,1.0
10.0,166.0175489951882,1.0
11.0,166.0175489951882,1.0
12.0,166.0175489951882,1.0
13.0,166.0175489951882,1.0
14.0,166.0175489951882,1.0
15.0,166.0175489951882,1.0
16.0,166.0175489951882,1.0
17.0,166.0175489951882,1.0
18.0,166.0175489951882,1.0
19.0,166.0175489951882,1.0
20.0,166.0175489951882,1.0
21.0,166.11172363591817,1.0
22.0,166.11172363591817,1.0
23.0,166.11172363591817,1.0
24.0,157.23326835602938,1.0
25.0,157.23326835602938,1.0
26.0,159.17225484270443,1.0
27.0,159.17225484270443,1.0
28.0,159.17225484270443,1.0
29.0,159.17225484270443,1.0
30.0,159.17225484270443,1.0
31.0,159.17225484270443,1.0
32.0,159.17225484270443,1.0
33.0,159.17225484270443,1.0
34.0,159.17225484270443,1.0
35.0,159.17225484270443,1.0
36.0,159.17225484270443,1.0
37.0,159.17225484270443,1.0
38.0,159.17225484270443,1.0
39.0,159.17225484270443,1.0
40.0,159.17225484270443,1.0
41.0,159.17225484270443,1.0
42.0,159.17225484270443,1.0
43.0,159.17225484270443,1.0
44.0,159.17225484270443,1.0
45.0,159.17225484270443,1.0
46.0,159.17225484270443,1.0
47.0,159.17225484270443,1.0
48.0,159.17225484270443,1.0
49.0,159.17225484270443,1.0
50.0,159.17225484270443,1.0
51.0,159.17225484270443,1.0
52.0,159.17225484270443,1.0
53.0,159.17225484270443,1.0
54.0,159.17225484270443,1.0
55.0,159.17225484270443,1.0
56.0,159.17225484270443,1.0
57.0,159.17225484270443,1.0
58.0,159.17225484270443,1.0
59.0,159.17225484270443,1.0
60.0,159.17225484270443,1.0
61.0,159.17225484270443,1.0
62.0,159.17225484270443,1.0
63.0,159.17225484270443,1.0
64.0,159.17225484270443,1.0
65.0,159.17225484270443,1.0
66.0,159.17225484270443,1.0
67.0,159.17225484270443,1.0
68.0,159.17225484270443,1.0
69.0,159.17225484270443,1.0
70.0,159.17225484270443,1.0
1.0,181.78334642180286,2.0
2.0,183.554392594075,2.0
3.0,183.554392594075,2.0
4.0,183.554392594075,2.0
5.0,183.554392594075,2.0
6.0,183.554392594075,2.0
7.0,183.554392594075,2.0
8.0,183.554392594075,2.0
9.0,183.554392594075,2.0
10.0,183.554392594075,2.0
11.0,183.554392594075,2.0
12.0,183.554392594075,2.0
13.0,183.554392594075,2.0
14.0,183.554392594075,2.0
15.0,183.554392594075,2.0
16.0,183.554392594075,2.0
17.0,183.554392594075,2.0
18.0,184.71090576677034,2.0
19.0,184.71090576677034,2.0
20.0,184.71090576677034,2.0
21.0,184.71090576677034,2.0
22.0,184.71090576677034,2.0
23.0,184.71090576677034,2.0
24.0,184.71090576677034,2.0
25.0,184.71090576677034,2.0
26.0,184.7743620509171,2.0
27.0,184.7743620509171,2.0
28.0,184.7743620509171,2.0
29.0,184.7743620509171,2.0
30.0,184.7743620509171,2.0
31.0,184.7743620509171,2.0
32.0,184.7743620509171,2.0
33.0,184.7743620509171,2.0
34.0,190.40268898856394,2.0
35.0,190.40268898856394,2.0
36.0,190.40268898856394,2.0
37.0,190.40268898856394,2.0
38.0,190.40268898856394,2.0
39.0,190.40268898856394,2.0
40.0,190.40268898856394,2.0
41.0,190.40268898856394,2.0
42.0,190.40268898856394,2.0
43.0,190.40268898856394,2.0
44.0,190.40268898856394,2.0
45.0,190.40268898856394,2.0
46.0,190.40268898856394,2.0
47.0,190.40268898856394,2.0
48.0,190.40268898856394,2.0
49.0,190.40268898856394,2.0
50.0,190.40268898856394,2.0
51.0,190.40268898856394,2.0
52.0,190.40268898856394,2.0
53.0,190.40268898856394,2.0
54.0,190.40268898856394,2.0
55.0,190.40268898856394,2.0
56.0,190.40268898856394,2.0
57.0,190.40268898856394,2.0
58.0,190.40268898856394,2.0
59.0,190.40268898856394,2.0
60.0,190.40268898856394,2.0
61.0,190.40268898856394,2.0
62.0,190.40268898856394,2.0
63.0,190.40268898856394,2.0
64.0,190.40268898856394,2.0
65.0,190.40268898856394,2.0
66.0,190.40268898856394,2.0
67.0,190.40268898856394,2.0
68.0,190.40268898856394,2.0
69.0,190.40268898856394,2.0
70.0,190.40268898856394,2.0
1.0,190.40268898856394,3.0
2.0,190.40268898856394,3.0
3.0,190.40268898856394,3.0
4.0,190.40268898856394,3.0
5.0,190.40268898856394,3.0
6.0,190.40268898856394,3.0
7.0,190.40268898856394,3.0
8.0,190.40268898856394,3.0
9.0,190.40268898856394,3.0
10.0,190.40268898856394,3.0
11.0,190.40268898856394,3.0
12.0,190.40268898856394,3.0
13.0,190.40268898856394,3.0
14.0,190.40268898856394,3.0
15.0,190.40268898856394,3.0
16.0,190.40268898856394,3.0
17.0,190.40268898856394,3.0
18.0,190.40268898856394,3.0
19.0,190.40268898856394,3.0
20.0,190.40268898856394,3.0
21.0,195.11951305841166,3.0
22.0,195.11951305841166,3.0
23.0,195.11951305841166,3.0
24.0,195.11951305841166,3.0
25.0,195.11951305841166,3.0
26.0,195.11951305841166,3.0
27.0,195.11951305841166,3.0
28.0,195.11951305841166,3.0
29.0,195.11951305841166,3.0
30.0,195.11951305841166,3.0
31.0,195.11951305841166,3.0
32.0,195.11951305841166,3.0
33.0,254.37489236547776,3.0
34.0,254.37489236547776,3.0
35.0,254.37489236547776,3.0
36.0,254.37489236547776,3.0
37.0,254.37489236547776,3.0
38.0,254.37489236547776,3.0
39.0,254.37489236547776,3.0
40.0,254.37489236547776,3.0
41.0,254.37489236547776,3.0
42.0,254.37489236547776,3.0
43.0,254.37489236547776,3.0
44.0,254.37489236547776,3.0
45.0,254.37489236547776,3.0
46.0,254.37489236547776,3.0
47.0,254.37489236547776,3.0
48.0,254.37489236547776,3.0
49.0,254.37489236547776,3.0
50.0,254.37489236547776,3.0
