generation,fitness,migration_step
1.0,0.3049722250458329,0.0
2.0,22.901281692400513,0.0
3.0,23.533317636046437,0.0
4.0,25.95227074764124,0.0
5.0,30.40607247709438,0.0
6.0,50.60308713959975,0.0
7.0,77.06292227442817,0.0
8.0,110.67830139774667,0.0
9.0,111.12297386619329,0.0
10.0,112.04465524619691,0.0
11.0,112.27501225952982,0.0
12.0,113.77152407230368,0.0
13.0,116.54434362108424,0.0
14.0,134.8544750447974,0.0
15.0,135.96984327667488,0.0
16.0,135.96984327667488,0.0
17.0,136.66046724543315,0.0
18.0,137.51034066953326,0.0
19.0,137.51034066953326,0.0
20.0,138.84435715578414,0.0
21.0,138.84435715578414,0.0
22.0,138.84435715578414,0.0
23.0,138.84435715578414,0.0
24.0,138.84435715578414,0.0
25.0,138.84435715578414,0.0
26.0,139.36740331789548,0.0
27.0,139.36740331789548,0.0
28.0,139.36740331789548,0.0
29.0,139.36788369271264,0.0
30.0,139.36788369271264,0.0
31.0,139.36860436967618,0.0
32.0,139.75667455473197,0.0
33.0,141.21479117876257,0.0
34.0,141.21479117876257,0.0
35.0,141.21479117876257,0.0
36.0,141.21479117876257,0.0
37.0,141.21479117876257,0.0
38.0,144.50784581668373,0.0
39.0,144.50784581668373,0.0
40.0,144.50784581668373,0.0
41.0,145.60920168491478,0.0
42.0,145.60920168491478,0.0
43.0,146.04191290284058,0.0
44.0,146.06681290689968,0.0
45.0,146.06681290689968,0.0
46.0,146.06681290689968,0.0
47.0,146.06681290689968,0.0
48.0,146.06681290689968,0.0
49.0,146.06681290689968,0.0
50.0,146.06681290689968,0.0
51.0,146.06681290689968,0.0
52.0,146.0877490016549,0.0
53.0,146.0877490016549,0.0
54.0,146.0877490016549,0.0
55.0,146.0877490016549,0.0
56.0,146.0877490016549,0.0
57.0,146.0877490016549,0.0
58.0,146.0877490016549,0.0
59.0,146.0877490016549,0.0
60.0,146.0877490016549,0.0
61.0,146.0877490016549,0.0
62.0,146.0877490016549,0.0
63.0,146.0877490016549,0.0
64.0,146.0877490016549,0.0
65.0,146.0877490016549,0.0
66.0,146.0877490016549,0.0
67.0,146.0877490016549,0.0
68.0,146.0877490016549,0.0
69.0,146.0877490016549,0.0
70.0,146.0877490016549,0.0
71.0,146.0877490016549,0.0
72.0,146.0877490016549,0.0
73.0,146.0877490016549,0.0
74.0,146.0877490016549,0.0
75.0,146.0877490016549,0.0
76.0,146.0877490016549,0.0
77.0,146.0877490016549,0.0
78.0,146.0877490016549,0.0
79.0,146.0877490016549,0.0
80.0,146.0877490016549,0.0
81.0,146.0877490016549,0.0
82.0,146.0877490016549,0.0
83.0,146.0877490016549,0.0
84.0,146.0877490016549,0.0
85.0,146.0877490016549,0.0
86.0,146.0877490016549,0.0
87.0,146.0877490016549,0.0
88.0,146.0877490016549,0.0
89.0,146.0877490016549,0.0
90.0,146.08922399877676,0.0
91.0,146.08922399877676,0.0
92.0,146.08922399877676,0.0
93.0,146.08922399877676,0.0
94.0,146.08922399877676,0.0
95.0,146.08922399877676,0.0
96.0,146.08922399877676,0.0
97.0,146.08922399877676,0.0
98.0,146.08922399877676,0.0
99.0,146.08922399877676,0.0
100.0,146.08922399877676,0.0
101.0,146.08922399877676,0.0
102.0,146.08922399877676,0.0
103.0,146.08922399877676,0.0
104.0,146.08922399877676,0.0
105.0,146.08922399877676,0.0
106.0,146.08922399877676,0.0
107.0,146.08922399877676,0.0
108.0,146.08922399877676,0.0
109.0,146.08922399877676,0.0
110.0,146.08922399877676,0.0
111.0,146.08922399877676,0.0
112.0,146.08922399877676,0.0
113.0,146.08922399877676,0.0
114.0,146.08922399877676,0.0
115.0,146.08922399877676,0.0
116.0,146.08922399877676,0.0
117.0,146.08922399877676,0.0
118.0,146.08922399877676,0.0
119.0,146.08922399877676,0.0
120.0,146.08922399877676,0.0
121.0,146.08922399877676,0.0
122.0,146.08922399877676,0.0
123.0,146.08922399877676,0.0
124.0,146.08922399877676,0.0
125.0,146.08922399877676,0.0
126.0,146.08922399877676,0.0
127.0,146.08922399877676,0.0
128.0,146.08922399877676,0.0
129.0,146.08922399877676,0.0
